ENSMUSG00000064341	PF00146
ENSMUSG00000031095	PF10557
ENSMUSG00000031095	PF00888
ENSMUSG00000022113	PF15227
ENSMUSG00000021608	PF13833
ENSMUSG00000021608	PF01553
ENSMUSG00000030243	PF00271
ENSMUSG00000030243	PF16124
ENSMUSG00000030243	PF00270
ENSMUSG00000030243	PF09382
ENSMUSG00000024352	PF15175
ENSMUSG00000029003	PF02301
ENSMUSG00000062054	PF13472
ENSMUSG00000046168	PF02214
ENSMUSG00000001785	PF00400
ENSMUSG00000075478	PF13855
ENSMUSG00000075478	PF00560
ENSMUSG00000057417	PF01419
ENSMUSG00000060121	PF04938
ENSMUSG00000024350	PF00226
ENSMUSG00000024350	PF09320
ENSMUSG00000040627	PF18772
ENSMUSG00000040627	PF05240
ENSMUSG00000028795	PF13270
ENSMUSG00000060098	PF06325
ENSMUSG00000009828	PF00069
ENSMUSG00000048281	PF15760
ENSMUSG00000045871	PF13855
ENSMUSG00000023452	PF02666
ENSMUSG00000025525	PF09769
ENSMUSG00000030245	PF04178
ENSMUSG00000034098	PF13927
ENSMUSG00000034098	PF07648
ENSMUSG00000000171	PF05328
ENSMUSG00000039016	PF02953
ENSMUSG00000000355	PF17832
ENSMUSG00000000355	PF01472
ENSMUSG00000064202	PF14909
ENSMUSG00000039316	PF15250
ENSMUSG00000052681	PF00071
ENSMUSG00000021932	PF09468
ENSMUSG00000021932	PF17745
ENSMUSG00000021609	PF00209
ENSMUSG00000071112	PF15171
ENSMUSG00000033214	PF13855
ENSMUSG00000025527	PF00583
ENSMUSG00000053841	PF09728
ENSMUSG00000038916	PF11365
ENSMUSG00000058126	PF00261
ENSMUSG00000033342	PF01569
ENSMUSG00000021255	PF00104
ENSMUSG00000021255	PF00105
ENSMUSG00000073599	PF15820
ENSMUSG00000024128	PF01419
ENSMUSG00000021640	PF17779
ENSMUSG00000021640	PF05729
ENSMUSG00000021640	PF00653
ENSMUSG00000021640	PF17889
ENSMUSG00000030244	PF05693
ENSMUSG00000008307	PF13499
ENSMUSG00000008307	PF00036
ENSMUSG00000093574	PF15386
ENSMUSG00000093574	PF02666
ENSMUSG00000010592	PF00076
ENSMUSG00000010592	PF18872
ENSMUSG00000025529	PF13909
ENSMUSG00000025529	PF04704
ENSMUSG00000025529	PF00096
ENSMUSG00000036955	PF12309
ENSMUSG00000025089	PF02351
ENSMUSG00000023262	PF01546
ENSMUSG00000023262	PF07687
ENSMUSG00000038910	PF00168
ENSMUSG00000038910	PF09279
ENSMUSG00000038910	PF16457
ENSMUSG00000038910	PF00387
ENSMUSG00000038910	PF00388
ENSMUSG00000024349	PF15009
ENSMUSG00000040613	PF18774
ENSMUSG00000040613	PF18769
ENSMUSG00000021933	PF00211
ENSMUSG00000021933	PF07701
ENSMUSG00000021933	PF07700
ENSMUSG00000029462	PF12850
ENSMUSG00000021286	PF16696
ENSMUSG00000021286	PF01363
ENSMUSG00000024125	PF01419
ENSMUSG00000004360	PF14818
ENSMUSG00000021375	PF00225
ENSMUSG00000021375	PF12423
ENSMUSG00000021375	PF12473
ENSMUSG00000021375	PF16183
ENSMUSG00000030117	PF00019
ENSMUSG00000030117	PF00688
ENSMUSG00000035184	PF15067
ENSMUSG00000021256	PF14822
ENSMUSG00000055401	PF12937
ENSMUSG00000055401	PF04300
ENSMUSG00000046323	PF15549
ENSMUSG00000054280	PF15386
ENSMUSG00000022112	PF01153
ENSMUSG00000020075	PF08152
ENSMUSG00000020075	PF00270
ENSMUSG00000020075	PF00271
ENSMUSG00000046008	PF01477
ENSMUSG00000046008	PF00151
ENSMUSG00000042185	PF14465
ENSMUSG00000020993	PF04051
ENSMUSG00000024124	PF00089
ENSMUSG00000091155	PF00079
ENSMUSG00000029463	PF15107
ENSMUSG00000041763	PF12580
ENSMUSG00000041763	PF00082
ENSMUSG00000045027	PF00089
ENSMUSG00000091896	PF00179
ENSMUSG00000021610	PF05602
ENSMUSG00000042179	PF01477
ENSMUSG00000042179	PF00151
ENSMUSG00000031907	PF01352
ENSMUSG00000031907	PF00096
ENSMUSG00000021257	PF03372
ENSMUSG00000044231	PF14634
ENSMUSG00000050762	PF00089
ENSMUSG00000046668	PF02008
ENSMUSG00000038902	PF03221
ENSMUSG00000038902	PF03184
ENSMUSG00000025531	PF00996
ENSMUSG00000035529	PF00096
ENSMUSG00000035529	PF18445
ENSMUSG00000032348	PF02798
ENSMUSG00000032348	PF14497
ENSMUSG00000021611	PF00078
ENSMUSG00000021611	PF12009
ENSMUSG00000035161	PF15300
ENSMUSG00000035161	PF13519
ENSMUSG00000029464	PF03029
ENSMUSG00000085111	PF00010
ENSMUSG00000030246	PF02866
ENSMUSG00000030246	PF00056
ENSMUSG00000003731	PF00514
ENSMUSG00000003731	PF01749
ENSMUSG00000003731	PF16186
ENSMUSG00000020076	PF08152
ENSMUSG00000020076	PF00271
ENSMUSG00000020076	PF00270
ENSMUSG00000021285	PF00018
ENSMUSG00000021285	PF12796
ENSMUSG00000074183	PF02798
ENSMUSG00000074183	PF00043
ENSMUSG00000061048	PF00028
ENSMUSG00000061048	PF01049
ENSMUSG00000053730	PF10271
ENSMUSG00000041737	PF04819
ENSMUSG00000020994	PF04697
ENSMUSG00000020994	PF04696
ENSMUSG00000111709	PF00043
ENSMUSG00000111709	PF02798
ENSMUSG00000028007	PF00787
ENSMUSG00000026504	PF15964
ENSMUSG00000031712	PF02372
ENSMUSG00000028790	PF00013
ENSMUSG00000028790	PF16274
ENSMUSG00000028790	PF16568
ENSMUSG00000032033	PF00046
ENSMUSG00000005779	PF00227
ENSMUSG00000059114	PF13516
ENSMUSG00000001783	PF01139
ENSMUSG00000034168	PF11261
ENSMUSG00000028788	PF00102
ENSMUSG00000021376	PF05724
ENSMUSG00000029862	PF00654
ENSMUSG00000028784	PF07500
ENSMUSG00000028784	PF07744
ENSMUSG00000021290	PF08039
ENSMUSG00000047343	PF10294
ENSMUSG00000059820	PF15692
ENSMUSG00000091844	PF15804
ENSMUSG00000068874	PF05694
ENSMUSG00000005907	PF09263
ENSMUSG00000005907	PF09262
ENSMUSG00000005907	PF00004
ENSMUSG00000005907	PF17862
ENSMUSG00000000303	PF00028
ENSMUSG00000000303	PF08758
ENSMUSG00000000303	PF01049
ENSMUSG00000019883	PF00378
ENSMUSG00000034157	PF15800
ENSMUSG00000074179	PF00043
ENSMUSG00000074179	PF02798
ENSMUSG00000036923	PF10264
ENSMUSG00000059279	PF13853
ENSMUSG00000048483	PF01529
ENSMUSG00000033308	PF01180
ENSMUSG00000033308	PF07992
ENSMUSG00000033308	PF14691
ENSMUSG00000033308	PF14697
ENSMUSG00000060765	PF13853
ENSMUSG00000056564	PF13853
ENSMUSG00000031711	PF06524
ENSMUSG00000037145	PF00021
ENSMUSG00000043880	PF13853
ENSMUSG00000022957	PF12763
ENSMUSG00000022957	PF07653
ENSMUSG00000022957	PF00018
ENSMUSG00000022957	PF16617
ENSMUSG00000022957	PF14604
ENSMUSG00000022957	PF16652
ENSMUSG00000022957	PF00621
ENSMUSG00000022957	PF00168
ENSMUSG00000050108	PF02886
ENSMUSG00000050108	PF01273
ENSMUSG00000047747	PF02225
ENSMUSG00000047747	PF13639
ENSMUSG00000040640	PF10174
ENSMUSG00000021639	PF07975
ENSMUSG00000021639	PF04056
ENSMUSG00000029001	PF12937
ENSMUSG00000029001	PF04300
ENSMUSG00000042210	PF12697
ENSMUSG00000038876	PF02825
ENSMUSG00000038876	PF13920
ENSMUSG00000024347	PF15410
ENSMUSG00000024347	PF01369
ENSMUSG00000038437	PF13831
ENSMUSG00000038437	PF13832
ENSMUSG00000029465	PF04062
ENSMUSG00000054874	PF05041
ENSMUSG00000030247	PF01007
ENSMUSG00000030247	PF17655
ENSMUSG00000058571	PF01153
ENSMUSG00000037124	PF00622
ENSMUSG00000037124	PF00643
ENSMUSG00000037124	PF13765
ENSMUSG00000037124	PF15227
ENSMUSG00000024109	PF01034
ENSMUSG00000024109	PF00008
ENSMUSG00000024109	PF02210
ENSMUSG00000041556	PF04300
ENSMUSG00000041556	PF00646
ENSMUSG00000014547	PF01363
ENSMUSG00000014547	PF00400
ENSMUSG00000054003	PF04408
ENSMUSG00000054003	PF00270
ENSMUSG00000054003	PF00567
ENSMUSG00000054003	PF00271
ENSMUSG00000075574	PF00711
ENSMUSG00000041949	PF10304
ENSMUSG00000041949	PF10363
ENSMUSG00000000167	PF18201
ENSMUSG00000000167	PF08190
ENSMUSG00000022377	PF00169
ENSMUSG00000022377	PF16746
ENSMUSG00000022377	PF14604
ENSMUSG00000022377	PF01412
ENSMUSG00000022377	PF12796
ENSMUSG00000062232	PF00617
ENSMUSG00000062232	PF00788
ENSMUSG00000062232	PF00618
ENSMUSG00000062232	PF00595
ENSMUSG00000025091	PF00151
ENSMUSG00000025091	PF01477
ENSMUSG00000041229	PF02373
ENSMUSG00000041229	PF17811
ENSMUSG00000041229	PF00628
ENSMUSG00000060275	PF02158
ENSMUSG00000060275	PF07679
ENSMUSG00000001786	PF11566
ENSMUSG00000001786	PF12937
ENSMUSG00000022129	PF00264
ENSMUSG00000031910	PF13641
ENSMUSG00000012396	PF00046
ENSMUSG00000075572	PF13841
ENSMUSG00000043991	PF04845
ENSMUSG00000019699	PF00169
ENSMUSG00000019699	PF00433
ENSMUSG00000019699	PF00069
ENSMUSG00000091685	PF15123
ENSMUSG00000091402	PF14473
ENSMUSG00000019880	PF15913
ENSMUSG00000019880	PF19028
ENSMUSG00000000168	PF00364
ENSMUSG00000000168	PF02817
ENSMUSG00000000168	PF00198
ENSMUSG00000020739	PF07575
ENSMUSG00000021994	PF00110
ENSMUSG00000063659	PF00651
ENSMUSG00000063659	PF00096
ENSMUSG00000063659	PF13894
ENSMUSG00000046727	PF12734
ENSMUSG00000046691	PF09696
ENSMUSG00000075266	PF15510
ENSMUSG00000015053	PF00320
ENSMUSG00000075571	PF13841
ENSMUSG00000024785	PF01137
ENSMUSG00000024785	PF05189
ENSMUSG00000078695	PF09360
ENSMUSG00000054763	PF17333
ENSMUSG00000037686	PF00710
ENSMUSG00000037686	PF13857
ENSMUSG00000037686	PF17763
ENSMUSG00000024346	PF01920
ENSMUSG00000057933	PF02798
ENSMUSG00000057933	PF00043
ENSMUSG00000059602	PF10581
ENSMUSG00000059602	PF02078
ENSMUSG00000059602	PF02750
ENSMUSG00000004054	PF14604
ENSMUSG00000004054	PF07714
ENSMUSG00000060461	PF16005
ENSMUSG00000021939	PF00112
ENSMUSG00000021939	PF08127
ENSMUSG00000032346	PF16005
ENSMUSG00000024936	PF07885
ENSMUSG00000020044	PF00965
ENSMUSG00000016946	PF02214
ENSMUSG00000031709	PF00566
ENSMUSG00000031709	PF02893
ENSMUSG00000048206	PF00226
ENSMUSG00000022130	PF16363
ENSMUSG00000000751	PF16900
ENSMUSG00000000751	PF04057
ENSMUSG00000000751	PF08646
ENSMUSG00000000751	PF01336
ENSMUSG00000042073	PF12697
ENSMUSG00000031710	PF00153
ENSMUSG00000022131	PF10192
ENSMUSG00000061517	PF12336
ENSMUSG00000061517	PF00505
ENSMUSG00000063549	PF13853
ENSMUSG00000092109	PF00046
ENSMUSG00000022763	PF07992
ENSMUSG00000022763	PF14759
ENSMUSG00000022763	PF00355
ENSMUSG00000107711	PF13853
ENSMUSG00000016756	PF00355
ENSMUSG00000016756	PF13483
ENSMUSG00000064044	PF13853
ENSMUSG00000108265	PF13853
ENSMUSG00000026049	PF01738
ENSMUSG00000039103	PF07679
ENSMUSG00000070291	PF00270
ENSMUSG00000070291	PF00271
ENSMUSG00000070291	PF00013
ENSMUSG00000029861	PF15010
ENSMUSG00000041438	PF00400
ENSMUSG00000032344	PF03281
ENSMUSG00000018809	PF00856
ENSMUSG00000018809	PF01753
ENSMUSG00000021991	PF13768
ENSMUSG00000021991	PF08399
ENSMUSG00000021991	PF08473
ENSMUSG00000060030	PF13853
ENSMUSG00000023923	PF00566
ENSMUSG00000107677	PF13853
ENSMUSG00000056959	PF13853
ENSMUSG00000078621	PF00042
ENSMUSG00000048029	PF00113
ENSMUSG00000006369	PF07645
ENSMUSG00000006369	PF12662
ENSMUSG00000022956	PF00213
ENSMUSG00000041308	PF00595
ENSMUSG00000041308	PF18012
ENSMUSG00000060188	PF15211
ENSMUSG00000039680	PF01250
ENSMUSG00000016541	PF09759
ENSMUSG00000046182	PF07803
ENSMUSG00000038080	PF07496
ENSMUSG00000038080	PF01593
ENSMUSG00000038080	PF04433
ENSMUSG00000021273	PF00494
ENSMUSG00000003153	PF00083
ENSMUSG00000052217	PF00042
ENSMUSG00000045776	PF13855
ENSMUSG00000045776	PF00560
ENSMUSG00000035151	PF04727
ENSMUSG00000022376	PF06327
ENSMUSG00000022376	PF16214
ENSMUSG00000022376	PF00211
ENSMUSG00000052187	PF00042
ENSMUSG00000035057	PF04666
ENSMUSG00000035121	PF06831
ENSMUSG00000058200	PF13853
ENSMUSG00000024256	PF00123
ENSMUSG00000043019	PF02225
ENSMUSG00000043019	PF01532
ENSMUSG00000037685	PF16209
ENSMUSG00000037685	PF13246
ENSMUSG00000037685	PF00122
ENSMUSG00000037685	PF16212
ENSMUSG00000021638	PF01284
ENSMUSG00000021638	PF07303
ENSMUSG00000024789	PF17887
ENSMUSG00000024789	PF07714
ENSMUSG00000024789	PF00017
ENSMUSG00000024789	PF18379
ENSMUSG00000024789	PF18377
ENSMUSG00000022382	PF00110
ENSMUSG00000039257	PF07686
ENSMUSG00000020212	PF15501
ENSMUSG00000041444	PF14604
ENSMUSG00000041444	PF00620
ENSMUSG00000021944	PF00320
ENSMUSG00000021944	PF05349
ENSMUSG00000031913	PF17862
ENSMUSG00000031913	PF04212
ENSMUSG00000031913	PF09336
ENSMUSG00000031913	PF00004
ENSMUSG00000091692	PF15442
ENSMUSG00000015962	PF17670
ENSMUSG00000061175	PF14636
ENSMUSG00000061175	PF14637
ENSMUSG00000061175	PF14638
ENSMUSG00000055660	PF05063
ENSMUSG00000078931	PF01327
ENSMUSG00000020290	PF18777
ENSMUSG00000020290	PF08389
ENSMUSG00000020290	PF08767
ENSMUSG00000020290	PF18784
ENSMUSG00000020290	PF03810
ENSMUSG00000020290	PF18787
ENSMUSG00000048312	PF15442
ENSMUSG00000031391	PF13882
ENSMUSG00000031391	PF07679
ENSMUSG00000031391	PF00041
ENSMUSG00000031391	PF13927
ENSMUSG00000042682	PF10961
ENSMUSG00000003154	PF00250
ENSMUSG00000052593	PF00200
ENSMUSG00000052593	PF01562
ENSMUSG00000052593	PF16698
ENSMUSG00000052593	PF13688
ENSMUSG00000059504	PF13853
ENSMUSG00000031916	PF04124
ENSMUSG00000061887	PF04503
ENSMUSG00000032666	PF15389
ENSMUSG00000032342	PF13932
ENSMUSG00000032342	PF01134
ENSMUSG00000024485	PF00955
ENSMUSG00000024485	PF07565
ENSMUSG00000072259	PF15442
ENSMUSG00000021377	PF08766
ENSMUSG00000022383	PF00105
ENSMUSG00000022383	PF00104
ENSMUSG00000032034	PF01007
ENSMUSG00000032034	PF17655
ENSMUSG00000014453	PF00017
ENSMUSG00000014453	PF07714
ENSMUSG00000014453	PF00018
ENSMUSG00000073932	PF13853
ENSMUSG00000050957	PF00049
ENSMUSG00000041248	PF01007
ENSMUSG00000041248	PF17655
ENSMUSG00000040552	PF00001
ENSMUSG00000035095	PF11652
ENSMUSG00000049797	PF13853
ENSMUSG00000039097	PF00049
ENSMUSG00000015961	PF00709
ENSMUSG00000024483	PF12796
ENSMUSG00000024483	PF00013
ENSMUSG00000002190	PF00262
ENSMUSG00000090219	PF13853
ENSMUSG00000014529	PF01027
ENSMUSG00000038068	PF01485
ENSMUSG00000056383	PF00096
ENSMUSG00000056383	PF01352
ENSMUSG00000102483	PF15020
ENSMUSG00000018537	PF16207
ENSMUSG00000018537	PF13923
ENSMUSG00000110012	PF13853
ENSMUSG00000037742	PF00009
ENSMUSG00000037742	PF03143
ENSMUSG00000037742	PF03144
ENSMUSG00000031917	PF17833
ENSMUSG00000031917	PF03657
ENSMUSG00000064061	PF19179
ENSMUSG00000064061	PF13639
ENSMUSG00000064061	PF18738
ENSMUSG00000051340	PF13853
ENSMUSG00000014980	PF09631
ENSMUSG00000073931	PF13853
ENSMUSG00000055643	PF00240
ENSMUSG00000055643	PF00627
ENSMUSG00000031919	PF01105
ENSMUSG00000116930	PF01250
ENSMUSG00000051618	PF00240
ENSMUSG00000028134	PF13893
ENSMUSG00000028134	PF00076
ENSMUSG00000028134	PF11835
ENSMUSG00000089774	PF00474
ENSMUSG00000066537	PF07562
ENSMUSG00000066537	PF01094
ENSMUSG00000066537	PF00003
ENSMUSG00000039672	PF02060
ENSMUSG00000069744	PF00227
ENSMUSG00000033216	PF00009
ENSMUSG00000033216	PF03144
ENSMUSG00000051437	PF00240
ENSMUSG00000016087	PF00178
ENSMUSG00000016087	PF02198
ENSMUSG00000051989	PF14981
ENSMUSG00000074166	PF00096
ENSMUSG00000074166	PF13912
ENSMUSG00000074166	PF01352
ENSMUSG00000049154	PF14886
ENSMUSG00000063253	PF10224
ENSMUSG00000041544	PF02460
ENSMUSG00000029466	PF13432
ENSMUSG00000006270	PF00046
ENSMUSG00000030327	PF07933
ENSMUSG00000032849	PF00664
ENSMUSG00000032849	PF00005
ENSMUSG00000040901	PF07885
ENSMUSG00000021636	PF07303
ENSMUSG00000021636	PF01284
ENSMUSG00000047286	PF13853
ENSMUSG00000020074	PF19256
ENSMUSG00000020074	PF02037
ENSMUSG00000020074	PF19257
ENSMUSG00000020074	PF14444
ENSMUSG00000020074	PF14443
ENSMUSG00000027804	PF00160
ENSMUSG00000027804	PF13176
ENSMUSG00000023927	PF16557
ENSMUSG00000023927	PF02376
ENSMUSG00000023927	PF16534
ENSMUSG00000023927	PF00046
ENSMUSG00000001986	PF10613
ENSMUSG00000001986	PF00060
ENSMUSG00000001986	PF01094
ENSMUSG00000049624	PF07690
ENSMUSG00000033938	PF05676
ENSMUSG00000034145	PF13967
ENSMUSG00000034145	PF02714
ENSMUSG00000034145	PF14703
ENSMUSG00000028622	PF07147
ENSMUSG00000074695	PF14565
ENSMUSG00000021379	PF00010
ENSMUSG00000112216	PF11831
ENSMUSG00000112216	PF13921
ENSMUSG00000016495	PF10166
ENSMUSG00000090264	PF05456
ENSMUSG00000047719	PF01040
ENSMUSG00000112252	PF11831
ENSMUSG00000112252	PF13921
ENSMUSG00000015971	PF00022
ENSMUSG00000006050	PF07304
ENSMUSG00000035580	PF13426
ENSMUSG00000035580	PF00520
ENSMUSG00000035580	PF00027
ENSMUSG00000021294	PF00225
ENSMUSG00000026235	PF14575
ENSMUSG00000026235	PF07714
ENSMUSG00000026235	PF07647
ENSMUSG00000026235	PF01404
ENSMUSG00000026235	PF07699
ENSMUSG00000026235	PF00041
ENSMUSG00000025094	PF07690
ENSMUSG00000092009	PF01576
ENSMUSG00000092009	PF00063
ENSMUSG00000092009	PF02736
ENSMUSG00000020740	PF18308
ENSMUSG00000020740	PF03127
ENSMUSG00000020740	PF02883
ENSMUSG00000020740	PF00790
ENSMUSG00000021032	PF00042
ENSMUSG00000021635	PF03215
ENSMUSG00000037541	PF16511
ENSMUSG00000037541	PF07653
ENSMUSG00000037541	PF17820
ENSMUSG00000037541	PF00536
ENSMUSG00000037541	PF12796
ENSMUSG00000019792	PF01170
ENSMUSG00000021953	PF01370
ENSMUSG00000029860	PF00412
ENSMUSG00000031921	PF08558
ENSMUSG00000031921	PF16772
ENSMUSG00000031921	PF00249
ENSMUSG00000016496	PF07686
ENSMUSG00000016496	PF08205
ENSMUSG00000028621	PF00175
ENSMUSG00000028621	PF09791
ENSMUSG00000028621	PF00970
ENSMUSG00000070438	PF13853
ENSMUSG00000117679	PF00640
ENSMUSG00000074746	PF17820
ENSMUSG00000074746	PF00130
ENSMUSG00000046186	PF17791
ENSMUSG00000046186	PF07678
ENSMUSG00000046186	PF07677
ENSMUSG00000046186	PF07703
ENSMUSG00000046186	PF01835
ENSMUSG00000046186	PF00207
ENSMUSG00000096806	PF13853
ENSMUSG00000032649	PF13704
ENSMUSG00000032649	PF01755
ENSMUSG00000090744	PF13912
ENSMUSG00000090744	PF13465
ENSMUSG00000090744	PF00096
ENSMUSG00000090744	PF01352
ENSMUSG00000090461	PF14565
ENSMUSG00000043969	PF00046
ENSMUSG00000112814	PF13921
ENSMUSG00000112814	PF11831
ENSMUSG00000112419	PF13921
ENSMUSG00000112419	PF11831
ENSMUSG00000112027	PF13921
ENSMUSG00000112027	PF11831
ENSMUSG00000112781	PF11831
ENSMUSG00000112781	PF13921
ENSMUSG00000112495	PF13921
ENSMUSG00000112495	PF11831
ENSMUSG00000112919	PF13921
ENSMUSG00000112919	PF11831
ENSMUSG00000035078	PF06602
ENSMUSG00000018547	PF01504
ENSMUSG00000047636	PF00431
ENSMUSG00000047636	PF00100
ENSMUSG00000050954	PF01352
ENSMUSG00000050954	PF00096
ENSMUSG00000050954	PF13912
ENSMUSG00000025592	PF02437
ENSMUSG00000094805	PF13853
ENSMUSG00000031924	PF00173
ENSMUSG00000035067	PF09815
ENSMUSG00000049037	PF00059
ENSMUSG00000055170	PF00714
ENSMUSG00000044265	PF02191
ENSMUSG00000033272	PF04142
ENSMUSG00000033272	PF15054
ENSMUSG00000076432	PF00244
ENSMUSG00000046756	PF00177
ENSMUSG00000016498	PF08205
ENSMUSG00000072915	PF00096
ENSMUSG00000072915	PF01352
ENSMUSG00000072915	PF13912
ENSMUSG00000053604	PF06026
ENSMUSG00000078941	PF13238
ENSMUSG00000078941	PF02291
ENSMUSG00000019791	PF11969
ENSMUSG00000020491	PF00096
ENSMUSG00000020491	PF01352
ENSMUSG00000040022	PF09457
ENSMUSG00000040022	PF00168
ENSMUSG00000022132	PF00822
ENSMUSG00000052293	PF02291
ENSMUSG00000030079	PF06068
ENSMUSG00000030079	PF17856
ENSMUSG00000018541	PF12542
ENSMUSG00000018541	PF10197
ENSMUSG00000031708	PF02544
ENSMUSG00000047146	PF02008
ENSMUSG00000047146	PF12851
ENSMUSG00000021958	PF01585
ENSMUSG00000006850	PF01749
ENSMUSG00000037001	PF01352
ENSMUSG00000037001	PF00096
ENSMUSG00000026047	PF05686
ENSMUSG00000026047	PF00630
ENSMUSG00000032035	PF00178
ENSMUSG00000032035	PF02198
ENSMUSG00000032035	PF19525
ENSMUSG00000063060	PF00505
ENSMUSG00000063060	PF12067
ENSMUSG00000043832	PF00059
ENSMUSG00000014294	PF05047
ENSMUSG00000005268	PF09067
ENSMUSG00000059639	PF00059
ENSMUSG00000045052	PF00001
ENSMUSG00000022761	PF13415
ENSMUSG00000022761	PF01344
ENSMUSG00000022761	PF00651
ENSMUSG00000022761	PF13418
ENSMUSG00000022761	PF13854
ENSMUSG00000028630	PF00069
ENSMUSG00000037475	PF16134
ENSMUSG00000037475	PF11262
ENSMUSG00000037475	PF11732
ENSMUSG00000015966	PF16556
ENSMUSG00000015966	PF16578
ENSMUSG00000015966	PF08357
ENSMUSG00000064284	PF10170
ENSMUSG00000028991	PF00454
ENSMUSG00000028991	PF08771
ENSMUSG00000028991	PF11865
ENSMUSG00000028991	PF02259
ENSMUSG00000028991	PF02260
ENSMUSG00000027680	PF16097
ENSMUSG00000027680	PF12235
ENSMUSG00000027680	PF17904
ENSMUSG00000027680	PF16096
ENSMUSG00000027680	PF05641
ENSMUSG00000027680	PF18336
ENSMUSG00000027680	PF00013
ENSMUSG00000091476	PF15020
ENSMUSG00000025860	PF00653
ENSMUSG00000025860	PF13920
ENSMUSG00000029859	PF07714
ENSMUSG00000029859	PF00536
ENSMUSG00000029859	PF01404
ENSMUSG00000029859	PF07699
ENSMUSG00000029859	PF14575
ENSMUSG00000029859	PF00041
ENSMUSG00000038042	PF00782
ENSMUSG00000052496	PF01477
ENSMUSG00000052496	PF08016
ENSMUSG00000052496	PF02010
ENSMUSG00000071253	PF00153
ENSMUSG00000028989	PF00147
ENSMUSG00000021961	PF14769
ENSMUSG00000021381	PF00046
ENSMUSG00000000753	PF00079
ENSMUSG00000062444	PF01602
ENSMUSG00000062444	PF14796
ENSMUSG00000046049	PF03607
ENSMUSG00000089678	PF00202
ENSMUSG00000022760	PF05485
ENSMUSG00000034126	PF16192
ENSMUSG00000034126	PF02815
ENSMUSG00000034126	PF02366
ENSMUSG00000018543	PF15075
ENSMUSG00000034623	PF00089
ENSMUSG00000031668	PF00069
ENSMUSG00000024122	PF14593
ENSMUSG00000024122	PF00069
ENSMUSG00000042909	PF13853
ENSMUSG00000071415	PF00238
ENSMUSG00000038025	PF00628
ENSMUSG00000038025	PF02373
ENSMUSG00000038025	PF17811
ENSMUSG00000046652	PF05296
ENSMUSG00000091474	PF01352
ENSMUSG00000091474	PF00096
ENSMUSG00000023495	PF00013
ENSMUSG00000004872	PF12360
ENSMUSG00000004872	PF00046
ENSMUSG00000004872	PF00292
ENSMUSG00000044899	PF13853
ENSMUSG00000015970	PF00732
ENSMUSG00000015970	PF05199
ENSMUSG00000043940	PF00400
ENSMUSG00000043940	PF02138
ENSMUSG00000043940	PF14844
ENSMUSG00000043940	PF01363
ENSMUSG00000030147	PF00059
ENSMUSG00000022952	PF08504
ENSMUSG00000022952	PF00853
ENSMUSG00000028619	PF08711
ENSMUSG00000056203	PF05296
ENSMUSG00000023931	PF13499
ENSMUSG00000052099	PF00089
ENSMUSG00000061877	PF00877
ENSMUSG00000051896	PF15217
ENSMUSG00000048284	PF05296
ENSMUSG00000074165	PF01352
ENSMUSG00000074165	PF00096
ENSMUSG00000074165	PF13894
ENSMUSG00000055874	PF00250
ENSMUSG00000068574	PF13853
ENSMUSG00000020743	PF02854
ENSMUSG00000091983	PF13853
ENSMUSG00000044224	PF12171
ENSMUSG00000044224	PF00226
ENSMUSG00000017831	PF00071
ENSMUSG00000021966	PF00089
ENSMUSG00000037653	PF02214
ENSMUSG00000044957	PF00481
ENSMUSG00000069089	PF00069
ENSMUSG00000020048	PF02518
ENSMUSG00000020048	PF00183
ENSMUSG00000025597	PF00651
ENSMUSG00000025597	PF07707
ENSMUSG00000025597	PF01344
ENSMUSG00000021033	PF14497
ENSMUSG00000021033	PF02798
ENSMUSG00000032908	PF01569
ENSMUSG00000030082	PF10559
ENSMUSG00000030082	PF00344
ENSMUSG00000072244	PF00622
ENSMUSG00000072244	PF13445
ENSMUSG00000072244	PF00643
ENSMUSG00000072244	PF13765
ENSMUSG00000050435	PF00179
ENSMUSG00000022385	PF15259
ENSMUSG00000047079	PF00179
ENSMUSG00000026502	PF05903
ENSMUSG00000028618	PF12280
ENSMUSG00000036820	PF01979
ENSMUSG00000090631	PF13853
ENSMUSG00000071494	PF13853
ENSMUSG00000034111	PF13897
ENSMUSG00000032965	PF10498
ENSMUSG00000070877	PF00057
ENSMUSG00000005774	PF14621
ENSMUSG00000005774	PF02257
ENSMUSG00000005774	PF18326
ENSMUSG00000090812	PF00536
ENSMUSG00000018656	PF17291
ENSMUSG00000018656	PF13402
ENSMUSG00000100194	PF05920
ENSMUSG00000022247	PF04427
ENSMUSG00000026500	PF12597
ENSMUSG00000033182	PF01344
ENSMUSG00000033182	PF07707
ENSMUSG00000033182	PF00651
ENSMUSG00000100133	PF05920
ENSMUSG00000073158	PF01352
ENSMUSG00000020114	PF08623
ENSMUSG00000034732	PF00076
ENSMUSG00000072919	PF03807
ENSMUSG00000022386	PF03054
ENSMUSG00000042156	PF13815
ENSMUSG00000038224	PF00079
ENSMUSG00000028617	PF13516
ENSMUSG00000091735	PF00001
ENSMUSG00000040351	PF01485
ENSMUSG00000040351	PF00023
ENSMUSG00000040351	PF19422
ENSMUSG00000040351	PF13445
ENSMUSG00000000708	PF06466
ENSMUSG00000000708	PF00439
ENSMUSG00000000708	PF00583
ENSMUSG00000054474	PF00291
ENSMUSG00000054474	PF14821
